DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
241308863;04/29/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
241305551;02/03/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241312053;08/10/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241309369;05/14/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241307351;03/11/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241310909;07/02/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305119;01/24/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241312255;08/16/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241306859;02/29/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241308337;04/13/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306059;02/13/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241307266;03/08/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241312040;08/11/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241309159;05/08/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305638;02/05/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
241309866;06/01/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241310726;06/26/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241309786;05/30/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241309629;05/23/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241306367;02/19/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241310081;06/07/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241311481;07/23/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311836;08/03/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241308582;04/21/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241309908;06/02/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241312177;08/12/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241306260;02/17/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241310590;06/22/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241304993;01/21/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241306160;02/15/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241305319;01/29/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241304599;01/14/2024 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
241311590;07/27/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305763;02/08/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241306101;02/14/2024 12:00:00 AM;Newton     ;CONTEMPT OF COURT                                       
241307609;03/20/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304539;01/12/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241306054;01/18/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241305499;02/01/2024 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
241306564;02/24/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241306706;02/26/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
241309980;06/05/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241308615;04/22/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241304561;01/13/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241306616;02/25/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241310556;06/20/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241312035;08/10/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241306017;02/13/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241306231;02/16/2024 12:00:00 AM;Newton     ;BATTERY POLICE (SIMPLE)                                 
241307034;03/03/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241310086;06/08/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241304716;01/17/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306782;02/28/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304008;01/01/2024 12:00:00 AM;Newton     ;CRIMINAL HOMICIDE                                       
241305745;02/08/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307686;03/23/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307497;03/16/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241305364;01/30/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241306084;02/14/2024 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
241305369;01/30/2024 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
241306412;02/21/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241304753;01/17/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241309952;06/02/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241307071;03/04/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
241304508;01/12/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305919;02/11/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241311347;07/17/2024 12:00:00 AM;Newton     ;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                
241306527;02/23/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241310189;06/11/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241312325;08/19/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241305965;02/12/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241310789;06/28/2024 12:00:00 AM;Newton     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
241307376;03/12/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241310080;06/07/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241306082;02/14/2024 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
241304313;01/07/2024 12:00:00 AM;Newton     ;EXTORTION                                               
241312584;08/26/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241305827;02/09/2024 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
241312068;08/10/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241310559;06/20/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241312644;08/29/2024 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
241309850;05/31/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241308347;04/13/2024 12:00:00 AM;Newton     ;PICKPOCKET                                              
241305202;01/26/2024 12:00:00 AM;Newton     ;RAPE, FORCIBLE                                          
241304136;01/03/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
241311918;08/07/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304320;01/07/2024 12:00:00 AM;Newton     ;VEHICLE - ATTEMPT STOLEN                                
241308610;04/20/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241304889;01/20/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241304775;01/18/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305198;01/26/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305994;02/13/2024 12:00:00 AM;Newton     ;RAPE, FORCIBLE                                          
241305360;01/30/2024 12:00:00 AM;Newton     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
241308754;04/26/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304927;01/21/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241309107;05/06/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241312266;08/16/2024 12:00:00 AM;Newton     ;PICKPOCKET                                              
241310599;06/22/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241304696;01/16/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
241305561;02/03/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241309673;05/25/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241306756;02/27/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241306773;02/27/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241306925;03/02/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304920;01/21/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241311894;08/05/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241305141;01/25/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241304126;01/03/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241308386;04/15/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241305605;02/03/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241310846;06/30/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241312507;08/25/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307091;03/04/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241307111;03/05/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241310242;06/12/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241308819;04/28/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311821;08/02/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307912;03/30/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241311987;08/09/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241308611;03/24/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241304837;01/19/2024 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
241305632;02/05/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241305321;01/29/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241307501;03/16/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241312717;09/01/2024 12:00:00 AM;Newton     ;PICKPOCKET                                              
241310881;07/01/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311164;07/10/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241304888;01/20/2024 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
241312160;08/14/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305945;02/05/2024 12:00:00 AM;Newton     ;RESISTING ARREST                                        
241306935;02/29/2024 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
241304328;01/08/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307279;03/09/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241306505;02/23/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241308845;04/29/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241305080;01/24/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241308366;04/14/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306468;02/22/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241310442;06/17/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241311564;07/25/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241307264;03/08/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305057;01/23/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241304251;01/06/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241300573;02/10/2024 12:00:00 AM;Newton     ;DISCHARGE FIREARMS/SHOTS FIRED                          
241306709;02/26/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241307632;03/21/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241308882;04/29/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241304798;01/18/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241308115;04/02/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241306996;03/03/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307135;03/05/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241306378;02/20/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241307537;03/17/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241308760;04/26/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241308471;04/18/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241308458;04/18/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307750;03/25/2024 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
241310144;06/10/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241307768;03/25/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241308712;04/24/2024 12:00:00 AM;Newton     ;PICKPOCKET                                              
241306814;02/24/2024 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
241310816;06/28/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241307079;03/04/2024 12:00:00 AM;Newton     ;FAILURE TO YIELD                                        
241306543;02/24/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241304300;01/06/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
241304984;01/22/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241309685;05/26/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241312626;08/29/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241304129;01/03/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241312539;08/26/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304935;01/21/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
241305547;02/03/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241306785;02/27/2024 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
241308308;04/11/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241304941;01/21/2024 12:00:00 AM;Newton     ;RESISTING ARREST                                        
241310018;06/04/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241312219;08/14/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241305163;01/25/2024 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
241300601;03/01/2024 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
241304284;01/06/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241305108;01/24/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241307693;03/23/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241300552;01/26/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241310035;06/05/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241308734;04/25/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241311304;07/16/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241312072;08/10/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241310748;05/22/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241307036;03/03/2024 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
241306037;02/14/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241304689;01/16/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241312009;08/09/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304645;01/15/2024 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
241308059;04/02/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241310770;06/28/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307401;03/14/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241310852;06/30/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241305904;02/10/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241307968;03/31/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241305488;02/02/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305279;01/28/2024 12:00:00 AM;Newton     ;OTHER MISCELLANEOUS CRIME                               
241306064;02/14/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241300510;01/06/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241310484;06/18/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241304497;01/11/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
241305532;02/03/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241305401;01/28/2024 12:00:00 AM;Newton     ;PICKPOCKET                                              
241306840;02/28/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241309628;05/23/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307666;03/22/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241305127;01/25/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241306305;02/18/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241306177;02/16/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304691;01/16/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241305016;01/21/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241307834;03/27/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241307902;03/29/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241304649;01/15/2024 12:00:00 AM;Newton     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
241310758;06/27/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241305002;01/23/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311240;07/12/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241305767;02/08/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241311258;07/14/2024 12:00:00 AM;Newton     ;FAILURE TO YIELD                                        
241308369;04/14/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241310702;06/26/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306353;02/20/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241312672;08/30/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241308799;04/27/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241310732;06/26/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305687;02/06/2024 12:00:00 AM;Newton     ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
241304315;01/07/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241311092;07/08/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241308103;04/04/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241311959;08/08/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241310911;07/02/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241308269;04/10/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241311606;07/27/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241305512;02/02/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304339;01/07/2024 12:00:00 AM;Newton     ;VIOLATION OF COURT ORDER                                
241309631;05/23/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241308387;04/15/2024 12:00:00 AM;Newton     ;PICKPOCKET                                              
241307639;03/21/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241309768;05/30/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241310526;06/19/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241304982;01/22/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241307783;03/26/2024 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
241307307;03/09/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241308125;04/05/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241309056;05/05/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307058;03/04/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241308887;04/30/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304699;01/16/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241311694;07/30/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241309605;05/23/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306764;02/27/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241307724;03/24/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241309450;05/17/2024 12:00:00 AM;Newton     ;BATTERY WITH SEXUAL CONTACT                             
241307315;03/09/2024 12:00:00 AM;Newton     ;THEFT, PERSON                                           
241304652;01/16/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER            
241306826;02/29/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241309306;05/12/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241309012;05/03/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241307171;03/06/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241306944;03/02/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241308005;04/01/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241309283;05/11/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307402;03/14/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307126;03/05/2024 12:00:00 AM;Newton     ;BRANDISH WEAPON                                         
241307656;03/22/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307233;03/07/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241309323;05/12/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241309686;05/25/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241305995;02/12/2024 12:00:00 AM;Newton     ;BATTERY WITH SEXUAL CONTACT                             
241306169;02/16/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241307258;03/08/2024 12:00:00 AM;Newton     ;THEFT, PERSON                                           
241307386;03/13/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241312341;08/19/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241310495;06/18/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304640;01/15/2024 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
241310110;06/08/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241305223;01/27/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241312188;08/14/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241308922;05/01/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241311627;07/28/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304575;01/14/2024 12:00:00 AM;Newton     ;BURGLARY                                                
